"FullDate","DayOfYr","Month","Day","Quarter","Years"
"2014-11-26 13:00:00","2014-11-26","11","26","4","2014"
"2014-11-27 05:00:00","2014-11-27","11","27","4","2014"
"2014-11-27 06:00:00","2014-11-27","11","27","4","2014"
"2014-11-27 07:00:00","2014-11-27","11","27","4","2014"
"2014-11-27 08:00:00","2014-11-27","11","27","4","2014"
"2014-11-27 09:00:00","2014-11-27","11","27","4","2014"
"2014-11-27 10:00:00","2014-11-27","11","27","4","2014"
"2014-11-27 11:00:00","2014-11-27","11","27","4","2014"
"2014-11-27 12:00:00","2014-11-27","11","27","4","2014"
"2014-11-27 13:00:00","2014-11-27","11","27","4","2014"
"2014-11-28 06:00:00","2014-11-28","11","28","4","2014"
"2014-11-28 07:00:00","2014-11-28","11","28","4","2014"
"2014-11-28 09:00:00","2014-11-28","11","28","4","2014"
"2014-11-28 10:00:00","2014-11-28","11","28","4","2014"
"2014-11-28 12:00:00","2014-11-28","11","28","4","2014"
"2014-11-28 13:00:00","2014-11-28","11","28","4","2014"
"2014-11-29 05:00:00","2014-11-29","11","29","4","2014"
"2014-11-29 06:00:00","2014-11-29","11","29","4","2014"
"2014-11-29 07:00:00","2014-11-29","11","29","4","2014"
"2014-11-29 08:00:00","2014-11-29","11","29","4","2014"
"2014-11-29 09:00:00","2014-11-29","11","29","4","2014"
"2014-11-29 10:00:00","2014-11-29","11","29","4","2014"
"2014-11-29 11:00:00","2014-11-29","11","29","4","2014"
"2014-11-29 12:00:00","2014-11-29","11","29","4","2014"
"2014-11-29 13:00:00","2014-11-29","11","29","4","2014"
"2014-11-30 05:00:00","2014-11-30","11","30","4","2014"
"2014-11-30 06:00:00","2014-11-30","11","30","4","2014"
"2014-11-30 07:00:00","2014-11-30","11","30","4","2014"
"2014-11-30 08:00:00","2014-11-30","11","30","4","2014"
"2014-11-30 09:00:00","2014-11-30","11","30","4","2014"
"2014-11-30 10:00:00","2014-11-30","11","30","4","2014"
"2014-11-30 11:00:00","2014-11-30","11","30","4","2014"
"2014-11-30 12:00:00","2014-11-30","11","30","4","2014"
"2014-11-30 13:00:00","2014-11-30","11","30","4","2014"
"2014-12-01 05:00:00","2014-12-01","12","1","4","2014"
"2014-12-01 06:00:00","2014-12-01","12","1","4","2014"
"2014-12-01 07:00:00","2014-12-01","12","1","4","2014"
"2014-12-01 08:00:00","2014-12-01","12","1","4","2014"
"2014-12-01 09:00:00","2014-12-01","12","1","4","2014"
"2014-12-01 10:00:00","2014-12-01","12","1","4","2014"
"2014-12-01 11:00:00","2014-12-01","12","1","4","2014"
"2014-12-01 12:00:00","2014-12-01","12","1","4","2014"
"2014-12-01 13:00:00","2014-12-01","12","1","4","2014"
"2014-12-02 05:00:00","2014-12-02","12","2","4","2014"
"2014-12-02 06:00:00","2014-12-02","12","2","4","2014"
"2014-12-02 07:00:00","2014-12-02","12","2","4","2014"
"2014-12-02 08:00:00","2014-12-02","12","2","4","2014"
"2014-12-02 09:00:00","2014-12-02","12","2","4","2014"
"2014-12-02 10:00:00","2014-12-02","12","2","4","2014"
"2014-12-02 11:00:00","2014-12-02","12","2","4","2014"
"2014-12-02 12:00:00","2014-12-02","12","2","4","2014"
"2014-12-02 13:00:00","2014-12-02","12","2","4","2014"
"2014-12-03 05:00:00","2014-12-03","12","3","4","2014"
"2014-12-03 06:00:00","2014-12-03","12","3","4","2014"
"2014-12-03 08:00:00","2014-12-03","12","3","4","2014"
"2014-12-03 09:00:00","2014-12-03","12","3","4","2014"
"2014-12-03 10:00:00","2014-12-03","12","3","4","2014"
"2014-12-03 11:00:00","2014-12-03","12","3","4","2014"
"2014-12-03 12:00:00","2014-12-03","12","3","4","2014"
"2014-12-03 13:00:00","2014-12-03","12","3","4","2014"
"2014-12-04 05:00:00","2014-12-04","12","4","4","2014"
"2014-12-04 08:00:00","2014-12-04","12","4","4","2014"
"2014-12-04 10:00:00","2014-12-04","12","4","4","2014"
"2014-12-04 12:00:00","2014-12-04","12","4","4","2014"
"2014-12-04 13:00:00","2014-12-04","12","4","4","2014"
"2014-12-05 05:00:00","2014-12-05","12","5","4","2014"
"2014-12-05 06:00:00","2014-12-05","12","5","4","2014"
"2014-12-05 07:00:00","2014-12-05","12","5","4","2014"
"2014-12-05 08:00:00","2014-12-05","12","5","4","2014"
"2014-12-05 09:00:00","2014-12-05","12","5","4","2014"
"2014-12-05 10:00:00","2014-12-05","12","5","4","2014"
"2014-12-05 11:00:00","2014-12-05","12","5","4","2014"
"2014-12-05 12:00:00","2014-12-05","12","5","4","2014"
"2014-12-05 13:00:00","2014-12-05","12","5","4","2014"
"2014-12-06 05:00:00","2014-12-06","12","6","4","2014"
"2014-12-06 06:00:00","2014-12-06","12","6","4","2014"
"2014-12-06 07:00:00","2014-12-06","12","6","4","2014"
"2014-12-06 08:00:00","2014-12-06","12","6","4","2014"
"2014-12-06 09:00:00","2014-12-06","12","6","4","2014"
"2014-12-06 10:00:00","2014-12-06","12","6","4","2014"
"2014-12-06 12:00:00","2014-12-06","12","6","4","2014"
"2014-12-06 13:00:00","2014-12-06","12","6","4","2014"
"2014-12-07 05:00:00","2014-12-07","12","7","4","2014"
"2014-12-07 06:00:00","2014-12-07","12","7","4","2014"
"2014-12-07 07:00:00","2014-12-07","12","7","4","2014"
"2014-12-07 08:00:00","2014-12-07","12","7","4","2014"
"2014-12-07 09:00:00","2014-12-07","12","7","4","2014"
"2014-12-07 10:00:00","2014-12-07","12","7","4","2014"
"2014-12-07 11:00:00","2014-12-07","12","7","4","2014"
"2014-12-07 13:00:00","2014-12-07","12","7","4","2014"
"2014-12-08 07:00:00","2014-12-08","12","8","4","2014"
"2014-12-08 09:00:00","2014-12-08","12","8","4","2014"
"2014-12-08 10:00:00","2014-12-08","12","8","4","2014"
"2014-12-08 11:00:00","2014-12-08","12","8","4","2014"
"2014-12-09 05:00:00","2014-12-09","12","9","4","2014"
"2014-12-09 06:00:00","2014-12-09","12","9","4","2014"
"2014-12-09 07:00:00","2014-12-09","12","9","4","2014"
"2014-12-09 08:00:00","2014-12-09","12","9","4","2014"
"2014-12-09 09:00:00","2014-12-09","12","9","4","2014"
"2014-12-09 10:00:00","2014-12-09","12","9","4","2014"
"2014-12-09 11:00:00","2014-12-09","12","9","4","2014"
"2014-12-09 12:00:00","2014-12-09","12","9","4","2014"
"2014-12-09 13:00:00","2014-12-09","12","9","4","2014"
"2014-12-10 05:00:00","2014-12-10","12","10","4","2014"
"2014-12-10 06:00:00","2014-12-10","12","10","4","2014"
"2014-12-10 07:00:00","2014-12-10","12","10","4","2014"
"2014-12-10 08:00:00","2014-12-10","12","10","4","2014"
"2014-12-10 09:00:00","2014-12-10","12","10","4","2014"
"2014-12-10 10:00:00","2014-12-10","12","10","4","2014"
"2014-12-10 11:00:00","2014-12-10","12","10","4","2014"
"2014-12-10 12:00:00","2014-12-10","12","10","4","2014"
"2014-12-11 05:00:00","2014-12-11","12","11","4","2014"
"2014-12-11 06:00:00","2014-12-11","12","11","4","2014"
"2014-12-11 07:00:00","2014-12-11","12","11","4","2014"
"2014-12-11 08:00:00","2014-12-11","12","11","4","2014"
"2014-12-11 09:00:00","2014-12-11","12","11","4","2014"
"2014-12-11 10:00:00","2014-12-11","12","11","4","2014"
"2014-12-11 11:00:00","2014-12-11","12","11","4","2014"
"2014-12-11 12:00:00","2014-12-11","12","11","4","2014"
"2014-12-11 13:00:00","2014-12-11","12","11","4","2014"
"2014-12-12 05:00:00","2014-12-12","12","12","4","2014"
"2014-12-12 06:00:00","2014-12-12","12","12","4","2014"
"2014-12-12 09:00:00","2014-12-12","12","12","4","2014"
"2014-12-12 10:00:00","2014-12-12","12","12","4","2014"
"2014-12-12 13:00:00","2014-12-12","12","12","4","2014"
"2014-12-13 05:00:00","2014-12-13","12","13","4","2014"
"2014-12-13 06:00:00","2014-12-13","12","13","4","2014"
"2014-12-13 07:00:00","2014-12-13","12","13","4","2014"
"2014-12-13 08:00:00","2014-12-13","12","13","4","2014"
"2014-12-13 09:00:00","2014-12-13","12","13","4","2014"
"2014-12-13 11:00:00","2014-12-13","12","13","4","2014"
"2014-12-13 12:00:00","2014-12-13","12","13","4","2014"
"2014-12-13 13:00:00","2014-12-13","12","13","4","2014"
"2014-12-14 05:00:00","2014-12-14","12","14","4","2014"
"2014-12-14 06:00:00","2014-12-14","12","14","4","2014"
"2014-12-14 07:00:00","2014-12-14","12","14","4","2014"
"2014-12-14 08:00:00","2014-12-14","12","14","4","2014"
"2014-12-14 09:00:00","2014-12-14","12","14","4","2014"
"2014-12-14 10:00:00","2014-12-14","12","14","4","2014"
"2014-12-14 11:00:00","2014-12-14","12","14","4","2014"
"2014-12-14 12:00:00","2014-12-14","12","14","4","2014"
"2014-12-14 13:00:00","2014-12-14","12","14","4","2014"
"2014-12-15 06:00:00","2014-12-15","12","15","4","2014"
"2014-12-15 07:00:00","2014-12-15","12","15","4","2014"
"2014-12-15 08:00:00","2014-12-15","12","15","4","2014"
"2014-12-15 10:00:00","2014-12-15","12","15","4","2014"
"2014-12-15 11:00:00","2014-12-15","12","15","4","2014"
"2014-12-15 12:00:00","2014-12-15","12","15","4","2014"
"2014-12-15 13:00:00","2014-12-15","12","15","4","2014"
"2014-12-16 05:00:00","2014-12-16","12","16","4","2014"
"2014-12-16 06:00:00","2014-12-16","12","16","4","2014"
"2014-12-16 07:00:00","2014-12-16","12","16","4","2014"
"2014-12-16 08:00:00","2014-12-16","12","16","4","2014"
"2014-12-16 09:00:00","2014-12-16","12","16","4","2014"
"2014-12-16 10:00:00","2014-12-16","12","16","4","2014"
"2014-12-16 11:00:00","2014-12-16","12","16","4","2014"
"2014-12-16 12:00:00","2014-12-16","12","16","4","2014"
"2014-12-16 13:00:00","2014-12-16","12","16","4","2014"
"2014-12-17 05:00:00","2014-12-17","12","17","4","2014"
"2014-12-17 06:00:00","2014-12-17","12","17","4","2014"
"2014-12-17 07:00:00","2014-12-17","12","17","4","2014"
"2014-12-17 08:00:00","2014-12-17","12","17","4","2014"
"2014-12-17 09:00:00","2014-12-17","12","17","4","2014"
"2014-12-17 10:00:00","2014-12-17","12","17","4","2014"
"2014-12-17 11:00:00","2014-12-17","12","17","4","2014"
"2014-12-17 12:00:00","2014-12-17","12","17","4","2014"
"2014-12-17 13:00:00","2014-12-17","12","17","4","2014"
"2014-12-18 05:00:00","2014-12-18","12","18","4","2014"
"2014-12-18 06:00:00","2014-12-18","12","18","4","2014"
"2014-12-18 07:00:00","2014-12-18","12","18","4","2014"
"2014-12-18 08:00:00","2014-12-18","12","18","4","2014"
"2014-12-18 09:00:00","2014-12-18","12","18","4","2014"
"2014-12-18 11:00:00","2014-12-18","12","18","4","2014"
"2014-12-18 12:00:00","2014-12-18","12","18","4","2014"
"2014-12-18 13:00:00","2014-12-18","12","18","4","2014"
"2014-12-19 05:00:00","2014-12-19","12","19","4","2014"
"2014-12-19 06:00:00","2014-12-19","12","19","4","2014"
"2014-12-19 07:00:00","2014-12-19","12","19","4","2014"
"2014-12-19 08:00:00","2014-12-19","12","19","4","2014"
"2014-12-19 09:00:00","2014-12-19","12","19","4","2014"
"2014-12-19 10:00:00","2014-12-19","12","19","4","2014"
"2014-12-19 11:00:00","2014-12-19","12","19","4","2014"
"2014-12-19 12:00:00","2014-12-19","12","19","4","2014"
"2014-12-19 13:00:00","2014-12-19","12","19","4","2014"
"2014-12-20 05:00:00","2014-12-20","12","20","4","2014"
"2014-12-20 06:00:00","2014-12-20","12","20","4","2014"
"2014-12-20 07:00:00","2014-12-20","12","20","4","2014"
"2014-12-20 08:00:00","2014-12-20","12","20","4","2014"
"2014-12-20 09:00:00","2014-12-20","12","20","4","2014"
"2014-12-20 10:00:00","2014-12-20","12","20","4","2014"
"2014-12-20 11:00:00","2014-12-20","12","20","4","2014"
"2014-12-20 12:00:00","2014-12-20","12","20","4","2014"
"2014-12-20 13:00:00","2014-12-20","12","20","4","2014"
"2014-12-21 05:00:00","2014-12-21","12","21","4","2014"
"2014-12-21 06:00:00","2014-12-21","12","21","4","2014"
"2014-12-21 07:00:00","2014-12-21","12","21","4","2014"
"2014-12-21 08:00:00","2014-12-21","12","21","4","2014"
"2014-12-21 09:00:00","2014-12-21","12","21","4","2014"
"2014-12-21 10:00:00","2014-12-21","12","21","4","2014"
"2014-12-21 11:00:00","2014-12-21","12","21","4","2014"
"2014-12-21 12:00:00","2014-12-21","12","21","4","2014"
"2014-12-21 13:00:00","2014-12-21","12","21","4","2014"
"2014-12-22 06:00:00","2014-12-22","12","22","4","2014"
"2014-12-22 07:00:00","2014-12-22","12","22","4","2014"
"2014-12-22 08:00:00","2014-12-22","12","22","4","2014"
"2014-12-22 11:00:00","2014-12-22","12","22","4","2014"
"2014-12-22 12:00:00","2014-12-22","12","22","4","2014"
"2014-12-22 13:00:00","2014-12-22","12","22","4","2014"
"2014-12-23 05:00:00","2014-12-23","12","23","4","2014"
"2014-12-24 05:00:00","2014-12-24","12","24","4","2014"
"2014-12-24 06:00:00","2014-12-24","12","24","4","2014"
"2014-12-24 07:00:00","2014-12-24","12","24","4","2014"
"2014-12-24 08:00:00","2014-12-24","12","24","4","2014"
"2014-12-24 09:00:00","2014-12-24","12","24","4","2014"
"2014-12-24 10:00:00","2014-12-24","12","24","4","2014"
"2014-12-24 11:00:00","2014-12-24","12","24","4","2014"
"2014-12-24 12:00:00","2014-12-24","12","24","4","2014"
"2014-12-24 13:00:00","2014-12-24","12","24","4","2014"
